
DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,CURRENCY:Currency,COLLECTION:Collection,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-11-15,F:Free,,A:Normal value,0.824436
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-11-18,F:Free,,A:Normal value,0.820526
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-11-19,F:Free,,A:Normal value,0.819424
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-11-20,F:Free,,A:Normal value,0.822497
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-11-21,F:Free,,A:Normal value,0.829181
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-11-22,F:Free,,A:Normal value,0.821241
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-11-25,F:Free,,A:Normal value,0.822213
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-11-26,F:Free,,A:Normal value,0.817815
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-11-27,F:Free,,A:Normal value,0.818076
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-11-28,F:Free,,A:Normal value,0.818458
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-11-29,F:Free,,A:Normal value,0.818538
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-02,F:Free,,A:Normal value,0.822389
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-03,F:Free,,A:Normal value,0.824137
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-04,F:Free,,A:Normal value,0.819108
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-05,F:Free,,A:Normal value,0.819095
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-06,F:Free,,A:Normal value,0.817789
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-09,F:Free,,A:Normal value,0.812816
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-10,F:Free,,A:Normal value,0.81608
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-11,F:Free,,A:Normal value,0.811464
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-12,F:Free,,A:Normal value,0.809225
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-13,F:Free,,A:Normal value,0.81285
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-16,F:Free,,A:Normal value,0.811102
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-17,F:Free,,A:Normal value,0.805581
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-18,F:Free,,A:Normal value,0.803432
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-19,F:Free,,A:Normal value,0.809494
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-20,F:Free,,A:Normal value,0.808257
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-23,F:Free,,A:Normal value,0.80767
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-24,F:Free,,A:Normal value,0.805951
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-25,F:Free,,M:Missing value; data cannot exist,
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-26,F:Free,,A:Normal value,0.804124
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-27,F:Free,,A:Normal value,0.801783
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-30,F:Free,,A:Normal value,0.796838
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1974-12-31,F:Free,,A:Normal value,0.795323
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1975-01-01,F:Free,,M:Missing value; data cannot exist,
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1975-01-02,F:Free,,A:Normal value,0.800365
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1975-01-03,F:Free,,A:Normal value,0.795938
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1975-01-06,F:Free,,A:Normal value,0.794275
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1975-01-07,F:Free,,A:Normal value,0.789771
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1975-01-08,F:Free,,A:Normal value,0.789341
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1975-01-09,F:Free,,A:Normal value,0.792996
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1975-01-10,F:Free,,A:Normal value,0.790127
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1975-01-13,F:Free,,A:Normal value,0.79134
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1975-01-14,F:Free,,A:Normal value,0.793941
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1975-01-15,F:Free,,A:Normal value,0.795798
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1975-01-16,F:Free,,A:Normal value,0.790808
"BIS,WS_XRU,1.0",D.XM.EUR.A,D:Daily,XM:Euro area,EUR:Euro,A:Average of observations through period,Euro,Units,1975-01-17,F:Free,,A:Normal value,0.789827
